Hostname,LocalIP,HostType,OSVersion,MachineDomain,OU,SiteName,Product,CVE ID,CVE Description,Status,Severity,Created Date,Closed Date,Closed Dwell Time,Base Score,CVSS Version,Vector,Vendor Advisory,References,Recommended Remediations,Remediation Details,Remediation Links,Group Names,Tags,Host ID,Exploit status value,Exploit status label,Platform,Vulnerable Product Versions,Closed Product Versions,RemediationLevel,ExPRT Rating,Is Suppressed,AdditionalRemediationAdvisoryUrl,AdditionalRemediationSteps,Is CISA KEV,CISA KEV Due Date,CVE Published Date,Spotlight Published Date,Host Last Seen Within,Cloud Service Instance ID,OS Build,Evaluation logic,Asset Criticality,Asset Roles,Internet exposure,Vulnerability ID,Vulnerability Metadata ID,Managed By,Vulnerability Data Providers,Third-party Asset IDs,Third-party Scanner ID,Ports,Third-party Rating,Last Scan Time,Types,CID,Customer,CWEs,Vulnerability Confidence,Asset Confidence,Asset Subsidiaries,Services Ports,Services Transports,Services Protocols,Recommended Remediation Patch Publication Date,Minimum Remediation,Minimum Remediation Details,Minimum Remediation Links,Minimum Remediation Advisory URL,Minimum Remediation Steps,Patch Publication Date,Scan ID,Instance state,Simplified Evaluation Logic
cs-asset-044.corp.example,10.40.3.63,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Abu-Dhabi-DC,Cisco IOS XE,CVE-2023-20198,Cisco IOS XE web UI privilege escalation,Open,High,2026-05-24,,,8.1,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,https://nvd.nist.gov/vuln/detail/CVE-2023-20198,Install the fixed Cisco IOS XE release and disable the HTTP server when it is not required.,Patch Cisco IOS XE during the approved change window and capture validation evidence.,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,Internet Services,owner:team-2;environment:production,host-00044,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,High,False,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2026-04-09,2026-05-17,2026-05-31,,5.15.0-113-generic,Cisco IOS XE version matched the vulnerable range for CVE-2023-20198.,Low,Standard,No,CS-VULN-000134,CS-META-0006,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00044,,443,8.1,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-420,Confirmed,High,Primary Company,443,TCP,HTTPS,2026-05-14,Install the fixed Cisco IOS XE release and disable the HTTP server when it is not required.,Apply the minimum vendor-supported fixed release.,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,"Back up configuration, patch, restart, validate service, and rescan.",2026-05-14,scan-202605-2,Open,Vulnerable Cisco IOS XE release detected.
cs-asset-045.corp.example,10.40.3.64,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Cloud-AZ1,Linux Kernel,CVE-2024-1086,Linux kernel netfilter use-after-free,Open,Medium,2026-05-25,,,6.4,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,Install the distribution kernel security update and reboot into the fixed kernel.,Patch Linux Kernel during the approved change window and capture validation evidence.,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,Corporate Endpoints,owner:team-3;environment:production,host-00045,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Medium,False,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2026-04-10,2026-05-18,2026-05-31,i-00100044,5.15.0-113-generic,Linux Kernel version matched the vulnerable range for CVE-2024-1086.,Critical,Business Critical,No,CS-VULN-000135,CS-META-0007,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00045,,,6.4,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-416,Confirmed,High,Primary Company,,,,2026-05-15,Install the distribution kernel security update and reboot into the fixed kernel.,Apply the minimum vendor-supported fixed release.,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,"Back up configuration, patch, restart, validate service, and rescan.",2026-05-15,scan-202605-3,Open,Vulnerable Linux Kernel release detected.
cs-asset-001.corp.example,10.40.1.20,Workstation,Windows Server 2022,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Dubai-DC,Microsoft Exchange Server,CVE-2024-21410,Microsoft Exchange privilege escalation,Open,Low,2026-05-26,,,3.7,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,https://nvd.nist.gov/vuln/detail/CVE-2024-21410,Install the supported Exchange Server security update and verify Extended Protection configuration.,Patch Microsoft Exchange Server during the approved change window and capture validation evidence.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,Production Servers,owner:team-1;environment:production,host-00001,1,Easily accessible,Windows,Detected vulnerable installed version,Vendor fixed release or later,Patch,Low,False,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2026-04-11,2026-05-19,2026-05-31,i-00100000,20348.2527,Microsoft Exchange Server version matched the vulnerable range for CVE-2024-21410.,Critical,Business Critical,Yes,CS-VULN-000136,CS-META-0008,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00001,,443,3.7,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-287,Potential,High,Primary Company,443,TCP,HTTPS,2026-05-16,Install the supported Exchange Server security update and verify Extended Protection configuration.,Apply the minimum vendor-supported fixed release.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,"Back up configuration, patch, restart, validate service, and rescan.",2026-05-16,scan-202605-4,Open,Vulnerable Microsoft Exchange Server release detected.
cs-asset-002.corp.example,10.40.1.21,Server,Windows Server 2022,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Abu-Dhabi-DC,Microsoft Windows Server,CVE-2024-38077,Windows Remote Desktop Licensing Service remote code execution,Open,Critical,2026-05-27,,,9.8,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,https://nvd.nist.gov/vuln/detail/CVE-2024-38077,Install the current Microsoft cumulative security update and restart the affected host.,Patch Microsoft Windows Server during the approved change window and capture validation evidence.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,Internet Services,owner:team-2;environment:production,host-00002,0,Unproven,Windows,Detected vulnerable installed version,Vendor fixed release or later,Patch,Critical,False,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2026-04-12,2026-05-20,2026-05-31,,20348.2527,Microsoft Windows Server version matched the vulnerable range for CVE-2024-38077.,High,Standard,No,CS-VULN-000137,CS-META-0001,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00002,,3389,9.8,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-122,Confirmed,High,Primary Company,3389,TCP,TCP,2026-05-17,Install the current Microsoft cumulative security update and restart the affected host.,Apply the minimum vendor-supported fixed release.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,"Back up configuration, patch, restart, validate service, and rescan.",2026-05-17,scan-202605-1,Open,Vulnerable Microsoft Windows Server release detected.
cs-asset-003.corp.example,10.40.1.22,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Cloud-AZ1,Apache Log4j,CVE-2021-44228,Apache Log4j remote code execution,Open,High,2026-05-28,,,8.1,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://logging.apache.org/log4j/2.x/security.html,https://nvd.nist.gov/vuln/detail/CVE-2021-44228,Upgrade Log4j to a vendor-supported fixed release and restart the application service.,Patch Apache Log4j during the approved change window and capture validation evidence.,https://logging.apache.org/log4j/2.x/security.html,Corporate Endpoints,owner:team-3;environment:production,host-00003,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,High,False,https://logging.apache.org/log4j/2.x/security.html,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2026-04-13,2026-05-21,2026-05-31,,5.15.0-113-generic,Apache Log4j version matched the vulnerable range for CVE-2021-44228.,Medium,Standard,No,CS-VULN-000138,CS-META-0002,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00003,,8080,8.1,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-502,Confirmed,High,Primary Company,8080,TCP,TCP,2026-05-18,Upgrade Log4j to a vendor-supported fixed release and restart the application service.,Apply the minimum vendor-supported fixed release.,https://logging.apache.org/log4j/2.x/security.html,https://logging.apache.org/log4j/2.x/security.html,"Back up configuration, patch, restart, validate service, and rescan.",2026-05-18,scan-202605-2,Open,Vulnerable Apache Log4j release detected.
cs-asset-004.corp.example,10.40.1.23,Workstation,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Dubai-DC,OpenSSL,CVE-2023-0286,OpenSSL X.400 address type confusion,Open,Medium,2026-05-29,,,6.4,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://www.openssl.org/news/secadv/20230207.txt,https://nvd.nist.gov/vuln/detail/CVE-2023-0286,Apply the operating-system vendor OpenSSL package update and restart dependent services.,Patch OpenSSL during the approved change window and capture validation evidence.,https://www.openssl.org/news/secadv/20230207.txt,Production Servers,owner:team-4;environment:production,host-00004,1,Medium,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Medium,False,https://www.openssl.org/news/secadv/20230207.txt,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2026-04-14,2026-05-22,2026-05-31,,5.15.0-113-generic,OpenSSL version matched the vulnerable range for CVE-2023-0286.,Low,Standard,No,CS-VULN-000139,CS-META-0003,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00004,,443,6.4,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-843,Confirmed,High,Primary Company,443,TCP,HTTPS,2026-05-19,Apply the operating-system vendor OpenSSL package update and restart dependent services.,Apply the minimum vendor-supported fixed release.,https://www.openssl.org/news/secadv/20230207.txt,https://www.openssl.org/news/secadv/20230207.txt,"Back up configuration, patch, restart, validate service, and rescan.",2026-05-19,scan-202605-3,Open,Vulnerable OpenSSL release detected.
cs-asset-005.corp.example,10.40.1.24,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Abu-Dhabi-DC,Apache Tomcat,CVE-2020-1938,Apache Tomcat AJP file read and inclusion,Open,Low,2026-05-30,,,3.7,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://tomcat.apache.org/security-9.html,https://nvd.nist.gov/vuln/detail/CVE-2020-1938,"Upgrade Apache Tomcat, disable unused AJP connectors, and require a connector secret.",Patch Apache Tomcat during the approved change window and capture validation evidence.,https://tomcat.apache.org/security-9.html,Internet Services,owner:team-5;environment:production,host-00005,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Low,False,https://tomcat.apache.org/security-9.html,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2026-04-15,2026-05-23,2026-05-31,i-00100004,5.15.0-113-generic,Apache Tomcat version matched the vulnerable range for CVE-2020-1938.,Critical,Business Critical,No,CS-VULN-000140,CS-META-0004,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00005,,8009,3.7,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-22,Confirmed,High,Primary Company,8009,TCP,TCP,2026-05-20,"Upgrade Apache Tomcat, disable unused AJP connectors, and require a connector secret.",Apply the minimum vendor-supported fixed release.,https://tomcat.apache.org/security-9.html,https://tomcat.apache.org/security-9.html,"Back up configuration, patch, restart, validate service, and rescan.",2026-05-20,scan-202605-4,Open,Vulnerable Apache Tomcat release detected.
cs-asset-001.corp.example,10.40.1.20,Workstation,Windows Server 2022,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Dubai-DC,Microsoft Windows Server,CVE-2024-38077,Windows Remote Desktop Licensing Service remote code execution,Closed,Critical,2025-07-01,2026-05-31,334,9.8,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,https://nvd.nist.gov/vuln/detail/CVE-2024-38077,Install the current Microsoft cumulative security update and restart the affected host.,Patch Microsoft Windows Server during the approved change window and capture validation evidence.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,Production Servers,owner:team-1;environment:production,host-00001,1,Actively used,Windows,Detected vulnerable installed version,Vendor fixed release or later,Patch,Critical,False,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,"Test in pre-production, deploy, restart if required, and run a verification scan.",Yes,2026-06-14,2025-05-17,2025-06-24,2026-05-31,i-00100000,20348.2527,Microsoft Windows Server version matched the vulnerable range for CVE-2024-38077.,Critical,Business Critical,Yes,CS-VULN-000001,CS-META-0001,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00001,,3389,9.8,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-122,Potential,High,Primary Company,3389,TCP,TCP,2025-06-21,Install the current Microsoft cumulative security update and restart the affected host.,Apply the minimum vendor-supported fixed release.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,"Back up configuration, patch, restart, validate service, and rescan.",2025-06-21,scan-202605-1,Closed,Vulnerable Microsoft Windows Server release detected.
cs-asset-002.corp.example,10.40.1.21,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Abu-Dhabi-DC,Apache Log4j,CVE-2021-44228,Apache Log4j remote code execution,Closed,High,2025-07-06,2026-05-30,328,8.1,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://logging.apache.org/log4j/2.x/security.html,https://nvd.nist.gov/vuln/detail/CVE-2021-44228,Upgrade Log4j to a vendor-supported fixed release and restart the application service.,Patch Apache Log4j during the approved change window and capture validation evidence.,https://logging.apache.org/log4j/2.x/security.html,Internet Services,owner:team-2;environment:production,host-00002,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,High,False,https://logging.apache.org/log4j/2.x/security.html,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-05-22,2025-06-29,2026-05-31,,5.15.0-113-generic,Apache Log4j version matched the vulnerable range for CVE-2021-44228.,High,Standard,No,CS-VULN-000002,CS-META-0002,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00002,,8080,8.1,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-502,Confirmed,High,Primary Company,8080,TCP,TCP,2025-06-26,Upgrade Log4j to a vendor-supported fixed release and restart the application service.,Apply the minimum vendor-supported fixed release.,https://logging.apache.org/log4j/2.x/security.html,https://logging.apache.org/log4j/2.x/security.html,"Back up configuration, patch, restart, validate service, and rescan.",2025-06-26,scan-202605-2,Closed,Vulnerable Apache Log4j release detected.
cs-asset-003.corp.example,10.40.1.22,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Cloud-AZ1,OpenSSL,CVE-2023-0286,OpenSSL X.400 address type confusion,Closed,Medium,2025-07-11,2026-05-29,322,6.4,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://www.openssl.org/news/secadv/20230207.txt,https://nvd.nist.gov/vuln/detail/CVE-2023-0286,Apply the operating-system vendor OpenSSL package update and restart dependent services.,Patch OpenSSL during the approved change window and capture validation evidence.,https://www.openssl.org/news/secadv/20230207.txt,Corporate Endpoints,owner:team-3;environment:production,host-00003,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Medium,False,https://www.openssl.org/news/secadv/20230207.txt,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-05-27,2025-07-04,2026-05-31,,5.15.0-113-generic,OpenSSL version matched the vulnerable range for CVE-2023-0286.,Medium,Standard,No,CS-VULN-000003,CS-META-0003,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00003,,443,6.4,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-843,Confirmed,High,Primary Company,443,TCP,HTTPS,2025-07-01,Apply the operating-system vendor OpenSSL package update and restart dependent services.,Apply the minimum vendor-supported fixed release.,https://www.openssl.org/news/secadv/20230207.txt,https://www.openssl.org/news/secadv/20230207.txt,"Back up configuration, patch, restart, validate service, and rescan.",2025-07-01,scan-202605-3,Closed,Vulnerable OpenSSL release detected.
cs-asset-004.corp.example,10.40.1.23,Workstation,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Dubai-DC,Apache Tomcat,CVE-2020-1938,Apache Tomcat AJP file read and inclusion,Closed,Low,2025-07-16,2026-05-28,316,3.7,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://tomcat.apache.org/security-9.html,https://nvd.nist.gov/vuln/detail/CVE-2020-1938,"Upgrade Apache Tomcat, disable unused AJP connectors, and require a connector secret.",Patch Apache Tomcat during the approved change window and capture validation evidence.,https://tomcat.apache.org/security-9.html,Production Servers,owner:team-4;environment:production,host-00004,1,Easily accessible,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Low,False,https://tomcat.apache.org/security-9.html,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-06-01,2025-07-09,2026-05-31,,5.15.0-113-generic,Apache Tomcat version matched the vulnerable range for CVE-2020-1938.,Low,Standard,No,CS-VULN-000004,CS-META-0004,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00004,,8009,3.7,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-22,Confirmed,High,Primary Company,8009,TCP,TCP,2025-07-06,"Upgrade Apache Tomcat, disable unused AJP connectors, and require a connector secret.",Apply the minimum vendor-supported fixed release.,https://tomcat.apache.org/security-9.html,https://tomcat.apache.org/security-9.html,"Back up configuration, patch, restart, validate service, and rescan.",2025-07-06,scan-202605-4,Closed,Vulnerable Apache Tomcat release detected.
